,Base80%+Rot20%(n=1),Base80%+Rot20%(n=2),Base80%+Rot20%(n=3),Base70%+Rot30%(n=1),Base70%+Rot30%(n=2),Base70%+Rot30%(n=3),Base60%+Rot40%(n=1),Base60%+Rot40%(n=2),Base60%+Rot40%(n=3),Base50%+Rot50%(n=1),Base50%+Rot50%(n=2),Base50%+Rot50%(n=3)
2011-02-03,2.283463440379445,3.087870602156624,3.087280564731514,2.26341635263625,3.5234731169221094,3.508240630664156,2.215272080084188,3.936206108757223,3.8951599652871094,2.152240884343313,4.328841384027806,4.250513484816332
2011-02-04,2.347499297264167,3.164694176524355,3.164089459473753,2.322215086623561,3.5982821924541373,3.582726295692627,2.268244630913375,4.005420812921794,3.963652909310345,2.199260894978649,4.389170724543538,4.309751200556703
2011-02-07,2.341124377848558,3.1493049749022974,3.1487031984557783,2.3195335675448563,3.582538060489067,3.567050227897721,2.2691659285353025,3.9898471809266165,3.948241676720982,2.2035869925273532,4.374243946105563,4.2950945136035665
2011-02-08,2.3992287134512567,3.215052032366355,3.2144376928206997,2.379024705046744,3.6532374415491535,3.637443965260607,2.329246156614155,4.064027182665955,4.021648140970189,2.263757456633908,4.450574252851066,4.37004366727758
2011-02-09,2.427561060533471,3.263411157121406,3.262787577002836,2.4036263999834766,3.7087297065000375,3.69269632908688,2.349914090868023,4.126362449045571,4.083333384912877,2.280521426086117,4.519499013889236,4.437721274341549
2011-02-10,2.4124210134748787,3.244481149366606,3.243861186437508,2.3887031500187965,3.6881293307506877,3.6721850117552046,2.335390335413823,4.104457875217478,4.061657228564753,2.2664906200404435,4.496619823069145,4.415256069342054
2011-02-11,2.4298944701354266,3.2687421177883484,3.268117519017539,2.4028597566207335,3.7112842099098633,3.695239789007287,2.346156119569312,4.1253036961041385,4.082285672482011,2.2739546383062144,4.514064149649616,4.43238475084963
2011-02-14,2.4648134035121014,3.3199911110336426,3.3193567194871925,2.43845170261513,3.773538232157601,3.757224678071111,2.3819446190958353,4.19902287707354,4.155236121328408,2.309646339014534,4.599676754453651,4.5164482447287275
2011-02-15,2.4591721054681055,3.306115264547653,3.305483524429901,2.435205776971233,3.7578128864422107,3.7415673153101987,2.381054839300794,4.18157571324744,4.137970893805886,2.3109952611412767,4.580621036850509,4.497737329393769
2011-02-16,2.4822304547689993,3.3355638496318836,3.3349264824106823,2.4545603784122747,3.7850348161713767,3.7686715606816996,2.3965773920622766,4.204912543234945,4.161064370969545,2.3227595056526216,4.59856631196383,4.5153578950581394
2011-02-17,2.4795754488109356,3.324705630982125,3.3240703385743466,2.461699152071383,3.7836337781190865,3.7672765795204857,2.413081058259642,4.215487828418262,4.171529378728135,2.3479947189761914,4.623399116035585,4.539741363799279
2011-02-18,2.4964104967749097,3.3306060675885205,3.3299696477117284,2.4833994823788528,3.788526161816125,3.7721478127319203,2.4392409789240648,4.218908073922398,4.174913958445523,2.378205369160228,4.624923294009505,4.541237962647948
2011-02-22,2.4670594857906343,3.272977877773522,3.2723524696239403,2.4632911628851013,3.726337177964212,3.710227680893485,2.428418303699041,4.153398729953909,4.110087735700078,2.3763581897026027,4.557214270463625,4.474754095004425
2011-02-23,2.4317541662664373,3.2218583489907053,3.2212427088783966,2.4365499286519623,3.678573531649285,3.66267052376181,2.410445325150298,4.111793934747398,4.068916788809917,2.3669803361947728,4.524328308267521,4.442463185411051
2011-02-24,2.521543594482712,3.340094443963199,3.3394562110256008,2.5141457297884213,3.7944785912109342,3.7780745089095458,2.474971615957198,4.220008959544623,4.176003364204158,2.418325603279791,4.619919453197714,4.536324663462428
2011-02-25,2.5270914140367875,3.3586846830070702,3.358042897803787,2.516324206332077,3.8169225884443585,3.800421477481735,2.4738153278861854,4.246443249381683,4.202162001389095,2.4139705067422077,4.650471735490989,4.566324119750809
2011-02-28,2.5348270418440633,3.3566933035931927,3.3560518989072734,2.5317264028301842,3.819365170326017,3.8028534997270036,2.496526789289261,4.254395879149185,4.210031702373555,2.4435188911551022,4.664914304302042,4.580505358572189
2011-03-01,2.4851815304229965,3.2831438237458803,3.2825164730639327,2.4940691246586604,3.7492300224272634,3.733021556263509,2.4711547486232672,4.191367913607126,4.147660982627267,2.430197507935037,4.612356886590997,4.528898937156013
2011-03-02,2.506875643194484,3.3045808992666093,3.303949452338908,2.5168243042395857,3.771064744094837,3.754761883256649,2.494675311687743,4.2128199257853645,4.168889296567848,2.4542865352534378,4.632708883098616,4.5488826759729974
2011-03-03,2.51174559120512,3.319318386845721,3.3186841238449567,2.5164770906678857,3.784782596056441,3.768420430950969,2.4891407485603003,4.224681565756673,4.180627245207299,2.443735204125482,4.641944426045445,4.557951107073277
2011-03-04,2.5261935781513434,3.3294361734765636,3.328799977145832,2.5383469382967934,3.802323676597302,3.785885678851869,2.5180873420354204,4.250963796798237,4.206635409242146,2.4793346626152206,4.678186857292348,4.593537752337271
2011-03-07,2.5092201487440557,3.2876533744486527,3.2870251620713726,2.5282571952156747,3.753955330874734,3.7377264365159566,2.5149878805105823,4.196160563589981,4.152403655603491,2.4830863129149696,4.617074877811655,4.533531559034616
2011-03-08,2.521734927705592,3.310553535900523,3.3099209477076603,2.5375102460788046,3.778832165560585,3.7624957250307656,2.520853309118326,4.222546701771133,4.1785146432504785,2.4855806370684856,4.644544125427425,4.560503766387695
2011-03-09,2.4817525813144536,3.246550943731025,3.245930585300853,2.5057764887104494,3.711861556482168,3.695814639626468,2.4977707813942596,4.154512024316706,4.111189420802873,2.471145872175827,4.57718937260309,4.494367759140435
2011-03-10,2.459063636214116,3.2170004024905303,3.216385690645825,2.4772237431563835,3.6697894277945666,3.653924394864417,2.4636831250757107,4.098148239933141,4.0554133891732045,2.431855409803559,4.5048731691049575,4.423360075820441
2011-03-11,2.4831858768370143,3.239897777959192,3.2392786908312563,2.5061607815281968,3.6978390159591146,3.6818527205836222,2.497073303869681,4.131626585050354,4.0885426273283185,2.469365968301337,4.544042595849248,4.461820754278985
2011-03-14,2.4732474475721724,3.1866474084848937,3.186038496560177,2.496442653402061,3.61453414483515,3.5989079885220283,2.4877015353290304,4.013378782583763,3.971527894505685,2.460405857130989,4.386308303565372,4.3069405734425255
2011-03-15,2.433818854747041,3.150558918956661,3.1499569029036247,2.4467327576625033,3.5675936179986407,3.5521703924036627,2.428288875616983,3.9545895999447267,3.9133517562953246,2.3918766391002926,4.31476762303528,4.236694380447772
2011-03-16,2.3852909184925113,3.056119118288777,3.0555351480103186,2.407227993268219,3.45628195972108,3.4413399505988265,2.3982926078632367,3.8263582191840726,3.7864575523761888,2.3714027543705973,4.169570682692659,4.094124695368172
2011-03-17,2.3822572511500284,3.0382243143565955,3.0376437634584788,2.402707244720062,3.426027889273861,3.4112166728941777,2.39233487507157,3.7817761219203887,3.742340350270412,2.3640743550958554,4.108906477888545,4.0345581745164365
2011-03-18,2.437080542155334,3.115104799353394,3.114509557955171,2.4581025992242584,3.516791098647146,3.501587499725116,2.4475920969310456,3.8864560599225277,3.8459287022033863,2.4187786396482758,4.227522151214162,4.151027565342669
2011-03-21,2.4762862845074736,3.1813241618628885,3.1807162671163938,2.5009591211159554,3.605380105009156,3.589793522940317,2.493563800170612,3.999641644298918,3.957934004956636,2.46746875659713,4.367266581011643,4.288243399924597
2011-03-22,2.47278397576053,3.1793635708024053,3.178756050690165,2.5001999115102564,3.6086015814992223,3.593001072519425,2.495576615930123,4.00925406276401,3.967446186620983,2.472201303069839,4.3843562218992425,4.3050238135732535
2011-03-23,2.4973062369856174,3.1967090926415804,3.1960982581070856,2.5299166397898065,3.627344417439579,3.611662880456609,2.5301518771756095,4.029028538234909,3.987014456945404,2.5113201694152223,4.404833282872389,4.325130353886075
2011-03-24,2.503643557333899,3.1970501005332426,3.1964392008381743,2.5371153249282106,3.6244387046410025,3.6087697294766716,2.5381299146554026,4.022143772889114,3.9802014848589895,2.5200117143518797,4.393307935464403,4.313813551021551
2011-03-25,2.4869980320224006,3.1805771750644785,3.179969423053941,2.5195565671752744,3.607487985571199,3.5918922908284086,2.519873164254639,4.005246625713499,3.9634805384990948,2.5011992495481876,4.376941652290949,4.297743406344556
2011-03-28,2.489482104613658,3.17168466237556,3.171078609566824,2.522090047394046,3.5905813863450233,3.5750587812872783,2.5224238523328473,3.978903401641876,3.937412017459994,2.503747799703334,4.339878461298452,4.261350852511283
2011-03-29,2.488957996834506,3.169837871420157,3.1692321715004894,2.5206056599490774,3.5864659591901917,3.5709611457220234,2.5199857274851922,3.9720991927814313,3.9306787618284633,2.500381245844419,4.330009708507134,4.2516606691350605
2011-03-30,2.522883716573017,3.210579521474798,3.209966036546822,2.555133030054317,3.6314103953295014,3.6157112805333123,2.5546748410259954,4.020600283051192,3.9786740902923983,2.5349694028840886,4.381490093959011,4.302209546572362
2011-03-31,2.519363392224643,3.2044266166705495,3.203814307453792,2.555173154194283,3.628628986259756,3.612941895899124,2.5583197592434126,4.022146546356622,3.980204229405212,2.542163201794005,4.388216124533062,4.308813873485281
2011-04-01,2.526692972195242,3.22022505291854,3.219609724900205,2.560539143660452,3.64724889152652,3.6314813046098795,2.561622038558752,4.043594987965315,4.001429010009588,2.5433873827284366,4.41249956061031,4.332657914730326
2011-04-04,2.50616006636924,3.190739770192875,3.190130076290259,2.548667899513387,3.624705043142751,3.609034916558377,2.55868626239438,4.030631905153623,3.9886011042039278,2.5493493511373484,4.4114820087975675,4.331658774933355
2011-04-05,2.5603484232888203,3.2544150047096294,3.253793143596577,2.6026072447477526,3.6923602824534343,3.676397672438967,2.6116649231546845,4.100659319460635,4.0578982835549775,2.6009662561148343,4.482430011223881,4.401323013994301
2011-04-06,2.612598183481538,3.3147702189184303,3.3141368249920666,2.650815996373723,3.7504440171109845,3.734230302671814,2.6551209911032294,4.1536231615265855,4.110309826935316,2.6393440018779373,4.527707391299052,4.445781125875406
2011-04-07,2.6045743463419027,3.2966217160811437,3.295991790012493,2.645021755617764,3.728723021779471,3.7126032103592586,2.651668123196328,4.128252339676159,4.08520356805869,2.638248465516572,4.498618424191294,4.417218506924499
2011-04-08,2.626897173740783,3.3160552725798405,3.3154216331024644,2.6737039398951223,3.754191646153048,3.7379617301689843,2.6864501855488756,4.160311456979148,4.1169283778859045,2.6788518017654486,4.537761716497878,4.4556535238329795
2011-04-11,2.6148629248225617,3.2908331142743075,3.2902042943050196,2.6630192869741482,3.722155022136073,3.7060636051326727,2.6772860777203586,4.120950544889209,4.0779779152490985,2.671280650626404,4.4906210083728135,4.4093657997531155
2011-04-12,2.571612984236452,3.232756995370842,3.2321392727200866,2.6200024462779803,3.6558443917940924,3.640039645280837,2.635073903814169,4.046846009950738,4.004646130844728,2.6301959651648352,4.409117764932379,4.329337310703352
2011-04-13,2.588267056855506,3.2511194336886855,3.2504982023009332,2.636296070348215,3.6742147587424574,3.6583305944636026,2.6507835556659103,4.0645296971364395,4.022145415298141,2.6452000898684784,4.425495696148024,4.345418892657903
2011-04-14,2.58726027248587,3.2371770520028322,3.2365584847574778,2.647078154078452,3.6677503495678447,3.6518941318691542,2.673497328763871,4.067658120080349,4.025241215535454,2.6797134500307296,4.440094416984145,4.359753458023119
2011-04-15,2.6308419010348554,3.289523032334168,3.2888944626983547,2.693281557106935,3.72805851458903,3.7119415759299565,2.7217921352664787,4.135650602985538,4.092524683432001,2.7297546070333185,4.515522536250608,4.433816748782487
2011-04-18,2.628490436279012,3.279631315722044,3.279004636218218,2.6942676546273687,3.717606110930082,3.7015343595307986,2.726217964304245,4.124896307035355,4.081882531602907,2.7376327087240004,4.5046985418158005,4.42318860831181
2011-04-19,2.6482045194905446,3.3004999226946916,3.299869255569391,2.7194912262978184,3.7460694113904407,3.729874609007446,2.75681628667127,4.161812513297312,4.1184137814228645,2.7734560326787983,4.550839559754639,4.468494731025344
2011-04-20,2.6902135288338744,3.355602678712949,3.3549614824261433,2.761464683407273,3.8085628848895845,3.792097914140123,2.798183433627791,4.231188048617838,4.187065879479843,2.8138833324806893,4.6266414600705055,4.542925039480652
2011-04-21,2.714299746433776,3.3744038484495857,3.373759059591973,2.7954958717512817,3.8363580390776004,3.819772905837847,2.842097923062574,4.2692400485150275,4.224721079056128,2.8675279226667985,4.676092710010378,4.591481497447905
2011-04-25,2.715536898698106,3.36657204199221,3.365928749654209,2.8048721734681203,3.8332466411203923,3.8166749589061055,2.8598677385403226,4.27222376505093,4.2276736818612894,2.8937676459876007,4.686421278386472,4.601623176309926
2011-04-26,2.7005653287145646,3.3662090425975695,3.365565819622329,2.775777777241413,3.8245658968512903,3.808031742755823,2.816305338604673,4.253334718254246,4.208981607098948,2.83562658988778,4.655593388446953,4.571353099337404
2011-04-27,2.7593596169103245,3.435258356834141,3.434601939756936,2.835632286334673,3.899815077106912,3.8829556098712192,2.876448084489656,4.333458854818027,4.288270221661607,2.8955922618406356,4.739397294616579,4.653640621945322
2011-04-28,2.7661781188377326,3.4317681229541517,3.4311123727988737,2.853762571209575,3.904351200347434,3.887472122791857,2.9061227523281965,4.3479427072440044,4.302603038733172,2.9368229434068818,4.765565865682407,4.679335687743778
2011-04-29,2.8049715344299373,3.4726783001669776,3.472014732800834,2.89676873936979,3.9508724394700083,3.9337922438379986,2.9529571971371533,4.3997242614062495,4.353844622923693,2.9872234612984805,4.822293479061775,4.7350368475321964
2011-05-02,2.768490771848258,3.459679297555213,3.459018214068421,2.8451262186320716,3.93533036208914,3.9183173571159684,2.8860741689400875,4.381577829884556,4.335887419560061,2.905160290878435,4.801484990277916,4.714604876404589
2011-05-03,2.6933864059540094,3.385016306442878,3.3843694897323546,2.7505615379216963,3.8372762036668173,3.8206871010681325,2.7725169984062035,4.2577901671542655,4.213390595272644,2.773104061192175,4.649818949881738,4.565683145922327
2011-05-04,2.6585164320197148,3.357682153684259,3.3570405600465874,2.6936177136371406,3.78587432920189,3.769507444375397,2.693614718347864,4.1781023466439065,4.134533746927643,2.6726766004949867,4.53805528279747,4.455941778218946
2011-05-05,2.629973012371576,3.3405897868510586,3.3399514592621995,2.641364653257256,3.7444957325461385,3.7283077334054493,2.618028969603523,4.1080399948972355,4.065201994459106,2.5745270226382773,4.435458254063229,4.355201183808158
2011-05-06,2.680209884683194,3.411037488492464,3.4103856995945554,2.6768732754886404,3.8059930376778124,3.7895391767512563,2.6384100763287064,4.156343861447009,4.11300215582125,2.58000181424008,4.4669205486937695,4.386094186283094
2011-05-09,2.7325399089302187,3.4670601410510438,3.4663976472156803,2.739931541329577,3.877947954673824,3.8611830221857817,2.7112005771898797,4.245237427390525,4.200968753521622,2.661583696058161,4.573542356424142,4.490786733625117
2011-05-10,2.7714927990622935,3.5029668402868714,3.5022974853167357,2.786751358227188,3.9215358868335666,3.904582517381312,2.765209610559794,4.296704007930908,4.2518986485860895,2.7221439433281236,4.6330294643642524,4.54919745650471
2011-05-11,2.7256532977213035,3.457544869238791,3.4568841936034764,2.7195256987254495,3.847952521886638,3.8313172640129807,2.677533187602226,4.1911721670959095,4.147467277330147,2.6151891761756563,4.492378496093607,4.4110914867427535
2011-05-12,2.695045057443217,3.408482752709777,3.407831451976664,2.6859491704705323,3.7833579534967416,3.76700194732806,2.641484915593205,4.109932147658398,4.067074416146348,2.5770596779929917,4.393633907091869,4.31413362437959
2011-05-13,2.6900643405592466,3.398624999515309,3.397975582424376,2.6837094193189643,3.7742782349692496,3.7579614817430786,2.641961301030259,4.102091644764516,4.059315672793956,2.5801381617061896,4.387414793517472,4.30802704209429
2011-05-16,2.656267423238399,3.369668768053785,3.369024883986237,2.6457559493594514,3.743794406343307,3.7276094391376975,2.6004277484583533,4.0707784224953,4.02832897992342,2.535503613779116,4.3558683010340005,4.277051365278225
2011-05-17,2.642635733174978,3.3597166728504697,3.35907469045219,2.627663927824579,3.7304274290551636,3.7143002492346415,2.5782087522146595,4.053732293575437,4.011460605377673,2.509513193718329,4.334940799066819,4.256502534442512
2011-05-18,2.6817333396857133,3.4029928211868743,3.4023425694825185,2.6774325597554576,3.7903724261422806,3.773986095389124,2.637728214596381,4.131797102256641,4.0887113664077726,2.577849537321269,4.432242124827662,4.3520432485843985
2011-05-19,2.6836519036513886,3.406056539236552,3.405405702109896,2.677515956464403,3.791541644440493,3.7751502589867414,2.6360054527442283,4.130626316456284,4.0875527893791626,2.57440193504444,4.428363068854222,4.348234381901433
2011-05-20,2.6747632323779875,3.3889143153019825,3.3882667537509494,2.671241471076387,3.772870336552622,3.7565596698758785,2.6323818920655624,4.110732966656811,4.067866884329129,2.5733570273086177,4.407515843973543,4.327764375584436
2011-05-23,2.593098761464806,3.290450362804847,3.28982161597259,2.598156414691869,3.6780021831127208,3.6621016452479873,2.568708678267053,4.023441858759814,3.9814860344926624,2.519272980659662,4.331155505482449,4.252785733572024
2011-05-24,2.604800912555462,3.2947609867062226,3.294131416190025,2.619768394067854,3.6909268679000427,3.6749704547449698,2.5998506494350786,4.046448140552347,4.004252410366379,2.5594024353686393,4.365467220796544,4.286476598099391
2011-05-25,2.7254747711278844,3.445808678989799,3.4451502459327417,2.739735932589246,3.8572739240883016,3.8405983684384926,2.7175170071879067,4.225679711862846,4.181614982801536,2.673870679220957,4.5554433030818755,4.473015172260553
2011-05-26,2.72243023568341,3.444712769627351,3.4440545459791783,2.7342011077736204,3.8541045312383626,3.8374426773343684,2.70957277716589,4.220079453293076,4.176073122854799,2.6636391689970487,4.547111775246863,4.464834398637729
2011-05-27,2.7445524903773895,3.47410886088305,3.4734450201620697,2.7585038535184,3.890718796300328,3.8738986536082844,2.7357226784457653,4.264248732850312,4.219781812052794,2.6913768062102994,4.599098190951401,4.515880150000834
2011-05-31,2.7161039931933275,3.4235575510080714,3.422903369747787,2.737547212691082,3.8367341045574705,3.820147345532004,2.7225125109950006,4.207962240897632,4.164082266860595,2.6858314127432106,4.541499063435958,4.459323245624207
2011-06-01,2.702889248013369,3.4137309799632463,3.413078676386785,2.720407617414995,3.824194292527985,3.807661744932002,2.701667507655218,4.192534038259468,4.148814947113589,2.6615189122474647,4.523040113404012,4.441198299693911
2011-06-02,2.664295219694478,3.3857447904117373,3.385097834500819,2.6729844034263626,3.7924099942268845,3.776014854770832,2.64605103291109,4.157213538470144,4.113862763988009,2.5983356021193718,4.4844230039692965,4.403279944680366
2011-06-03,2.675078031213381,3.3922726562973993,3.3916244530268362,2.6823301407125992,3.7936148593660617,3.777214511102941,2.6538451950349553,4.151839776297207,4.108545038569,2.604558089271151,4.4714048337425165,4.390497330768771
2011-06-06,2.639139260678728,3.364578695075675,3.3639357836309935,2.6389162315891226,3.76220484683473,3.7459402886197717,2.6035943653527407,4.116982701271136,4.074051447685512,2.5480794814324486,4.4333467336655,4.353127870159584
2011-06-07,2.6641419890329017,3.3992408231978866,3.398591288433947,2.6604276250047225,3.797546919639377,3.7811295725083522,2.6213753101906376,4.151918950703315,4.108623387356749,2.562112177794967,4.466941725801831,4.386114980203544
2011-06-08,2.626297853955936,3.356105541857197,3.355464249482144,2.618541084876735,3.746388984319507,3.7301928003763045,2.576068566192814,4.0927418950313355,4.050063420792945,2.5138858810734623,4.399783173316852,4.320171623163157
2011-06-09,2.6640799609938624,3.409850636298087,3.4091990741866294,2.653360412006974,3.8053545449342976,3.7889034443046463,2.607518182326438,4.156034043530209,4.112695568637372,2.5418391105682985,4.466614409883261,4.385793586878576
2011-06-10,2.6250670207043285,3.356976867244046,3.3563354083741315,2.6124984387524752,3.7418307239871407,3.7256542460656865,2.565390830541151,4.081722650426054,4.039159083152011,2.4988511795178585,4.38144745709073,4.30216768119373
2011-06-13,2.5955230576313846,3.315077106494314,3.314443653927166,2.576483911958445,3.6833618692899135,3.6674381607230533,2.5235329123441743,4.005108419339886,3.9633437733199965,2.4517545625296915,4.285430618233253,4.207888211902248
2011-06-14,2.628274723286657,3.363472437843884,3.3628297377853817,2.60480360428213,3.7347876848223005,3.718641654982535,2.547165007693995,4.058475486380016,4.0161543369073645,2.47072567306214,4.339803508851866,4.2612772562861805
2011-06-15,2.5935249537236595,3.3263052113443634,3.325669613285086,2.5675626648546537,3.6935551225670826,3.6775873470851885,2.5080086259955134,4.013710434541634,3.9718560880486637,2.4300870663053606,4.291979318636292,4.214318417331777
2011-06-16,2.5820217910042844,3.3171160992801623,3.3164822570975776,2.553561985146601,3.6826822733511277,3.666761502776259,2.491780620621252,4.001167940083528,3.959444384766826,2.4118904725495374,4.2777896495619165,4.200385502171556
2011-06-17,2.545519942089027,3.2791806085847237,3.278554015203055,2.515024483191576,3.642022856629912,3.6262778626214907,2.45179650026048,3.95857499630594,3.9172955935647904,2.370885574080714,4.2339442381675205,4.157333448320187
2011-06-20,2.54456171046381,3.289338468410767,3.288709934041852,2.506141862171258,3.6481391179872142,3.63236768249223,2.435400828810166,3.9596083201389645,3.918318142058026,2.347549915375029,4.229044338015827,4.152522209048201
2011-06-21,2.625256372542341,3.3759027939295434,3.375257718649977,2.5952627729290754,3.748342768158126,3.732138137723497,2.5313785196071255,4.0729223322952,4.03045053336626,2.4490997704673987,4.35493411429877,4.276134082115557
2011-06-22,2.6867089064943497,3.4617009175674243,3.461039447784825,2.645129357515846,3.831647669704755,3.8150829000762334,2.569401663218832,4.150446564642617,4.10716635510828,2.4756161438123043,4.423932167288117,4.343883654954932
2011-06-23,2.6706848883749412,3.420363072649814,3.419709501797811,2.6355260989394425,3.783382327293151,3.767026215753005,2.5660693880136605,4.095446870303593,4.052740189004891,2.4781826890017045,4.362410635803735,4.283475320256928
2011-06-24,2.651177236949526,3.390438614139239,3.389790761321675,2.620014836195518,3.752917483989274,3.7366930763933834,2.5546079326763214,4.06532223111524,4.022929684856204,2.4706301031323883,4.333361317650718,4.254951632835692
2011-06-27,2.6493782550846623,3.376933609431565,3.3762883371813985,2.6192513454268336,3.733220445475011,3.717081191038669,2.55485252503604,4.038842109102705,3.996725693426571,2.471823165849448,4.2996527182502575,4.221852971185814
2011-06-28,2.717358546653922,3.4568758459934705,3.4562152981966587,2.685076509263744,3.815920192292901,3.7994234148344908,2.6177111423014154,4.122170488354188,4.07918513733387,2.5313346514223354,4.381823860987243,4.302537274277867
2011-06-29,2.7563158541240194,3.5105376485617317,3.509866846944118,2.7259229742796616,3.880762298584269,3.863985199278567,2.659825777911983,4.198273320837861,4.154494381348266,2.5742769313910614,4.4691586449316985,4.388291785454718
2011-06-30,2.7768244288216968,3.53035572433473,3.5296811358335627,2.7503952366083793,3.9051517626222054,3.8882692241195893,2.687792880348166,4.227342620720344,4.18326055110479,2.605301262225184,4.502961159234376,4.421482662670584
2011-07-01,2.7956812419963173,3.540848066843102,3.5401714734409677,2.768825497353619,3.9089508039572403,3.8920518416469183,2.7055621921149546,4.223003763724226,4.178966939032804,2.6222911690801394,4.4893370598029305,4.4081050834953555
2011-07-05,2.8098029713227737,3.578018631308442,3.5773349352692567,2.7797577194205734,3.956319050309519,3.9392153081874373,2.713260554066271,4.281019984046974,4.2363781752573715,2.626860360035991,4.558286044376868,4.475806475784123
2011-07-06,2.8276922828371864,3.603775571477277,3.603086953742653,2.797348660650855,3.9862924964453477,3.96905917476037,2.7303261679181254,4.315069198095281,4.27007232941139,2.6432813520857024,4.59626095460931,4.513094251821205
2011-07-07,2.81737084007955,3.596677573464438,3.5959903120316192,2.7885458191796704,3.9837968449271126,3.9665743123062756,2.7231083485083714,4.318165190555524,4.273136037345062,2.63762394659385,4.605733967954209,4.522395856429059
2011-07-08,2.794976124824865,3.5696554765904636,3.568973378602139,2.7677084540506534,3.956631759650392,3.939526665640392,2.704057020838947,4.291717661063919,4.246964298566634,2.6204270217825436,4.5807223636835275,4.497836822775924
2011-07-11,2.7538949082284288,3.5218586101121727,3.521185645259157,2.7195659245276667,3.895574336482225,3.878733202584447,2.6497311804637134,4.216726059922338,4.172754698147185,2.5607163395744936,4.491327458799936,4.410059467365404
2011-07-12,2.6903910102848934,3.4441953825316927,3.4435372577470384,2.6606948968244333,3.8171354860976754,3.800633454747561,2.5961144975943955,4.139901625381091,4.096731376828941,2.5125177389002396,4.418107239602234,4.338164125990835
2011-07-13,2.7099578235965103,3.486081143235157,3.4854150148228973,2.684882810461874,3.879825986617201,3.8630529351241822,2.624434992289526,4.22553806164269,4.181474809687786,2.544493986675343,4.528329299127248,4.44639178063855
2011-07-14,2.702757142488801,3.489205114694134,3.488538389346214,2.6714749490982346,3.8811297421300655,3.8643510543125243,2.605196439151064,4.2245912962860315,4.1805379170526225,2.519895686311279,4.524778407831112,4.442905140681487
2011-07-15,2.7160714934834758,3.5079675621156663,3.507297251596089,2.6847119685489003,3.902986550498453,3.8861133725224613,2.6181799184922783,4.249456532654002,4.205143862613359,2.5325264686822915,4.552561029280404,4.47018505154851
2011-07-18,2.7035801439715743,3.500885606279368,3.5002166489962194,2.676159799202298,3.905659463850156,3.888774730481361,2.6135405976812187,4.26385579971076,4.219392976358745,2.531618758074331,4.580295933614037,4.497418108713684
2011-07-19,2.7591637441547183,3.5634308956540544,3.562749987072989,2.732301248146185,3.97181281704841,3.9546420931214152,2.66946374504666,4.3321204547534515,4.286945778224189,2.5868499985049387,4.6493774811965976,4.565249665359551
2011-07-20,2.753278225610936,3.5493910392990213,3.5487128134860377,2.727724563789395,3.9543948985506394,3.9372994748161974,2.6662150668568656,4.3111929241045495,4.266236476601349,2.584886769588346,4.624846519398847,4.541162577229786
2011-07-21,2.803781612590033,3.5977701437097633,3.597082673506106,2.782322924683053,4.0055923017454775,3.988275544197854,2.724043042953179,4.364063973698204,4.318556195134821,2.6452755284419074,4.678403991977573,4.593750958095047
2011-07-22,2.8195072766727987,3.624149785065027,3.6234572741787545,2.8004876239820944,4.042098623351627,4.024624043671199,2.7443330367068945,4.411612446688251,4.365608840063479,2.6674121482536575,4.737712475758646,4.651986288917193
2011-07-25,2.7981192287495653,3.5916771401318335,3.5909908341933297,2.7888135141417374,4.0169159511381185,3.9995502398088036,2.7422707846524568,4.39617125478933,4.3503286665057015,2.6745226213856017,4.734063725663557,4.648403560859952
2011-07-26,2.8298974245164032,3.629025876493753,3.628332433872702,2.8227788122206694,4.0600643757665,4.0425121275278935,2.7779237558422136,4.444901360969331,4.398550622737678,2.7114936055736036,4.7881629945343605,4.701523934524487
2011-07-27,2.6978373824456803,3.4731482662651194,3.4724846090967705,2.693219069604144,3.8963283002325144,3.8794839068398903,2.652556418252632,4.27731138070666,4.232708244654352,2.5912068789499485,4.620197609746964,4.536597786928637
2011-07-28,2.7323881684391216,3.511509597206566,3.510838609866766,2.7229047433902105,3.9289786921777696,3.911993146396545,2.677060488053313,4.30175386982334,4.25689585130621,2.6105202788172077,4.634285140692891,4.550430412091196
2011-07-29,2.6931699482869407,3.4720079662486825,3.4713445269714867,2.6808214922508866,3.8865479954014885,3.8697458836877625,2.6327351540797146,4.257232200966473,4.212838447469246,2.5644194031136545,4.588406233422701,4.505381657304266
2011-08-01,2.66003023290318,3.435670217545653,3.4350137217691543,2.6449904111981626,3.8453224874986005,3.828698599645755,2.594754974042472,4.21147316073205,4.16755657537049,2.5247058848777466,4.5384391563398525,4.45631870579
2011-08-02,2.628534407017209,3.377761368210369,3.377115937790148,2.624174962102461,3.786135532054237,3.769767518009858,2.584637698489182,4.152812864510786,4.109507979570437,2.524886432481563,4.481865511592125,4.4007687286592425
2011-08-03,2.6853099791468065,3.434706425733669,3.4340501141207294,2.687405698918834,3.850439776707501,3.833793766069845,2.653366417887897,4.22386524181199,4.179819433761414,2.5983278181233413,4.559109473132044,4.47661500506879
2011-08-04,2.5683326714071435,3.287018336086605,3.286390245053917,2.566229882907657,3.680075227079835,3.66416572714481,2.5296702500791786,4.031712299757351,3.989670232621213,2.473226396349772,4.346021569965734,4.26738280515462
