ticker,date,gap,return,stopped,days_to_stop
GLW,2013-10-23,0.17524389776412774,-0.060347734926513866,False,
GLW,2022-01-26,0.15014122073801928,0.04408860003494151,False,
GLW,2026-05-06,0.1682912278679105,-0.057186686956098264,True,8.0
GNRC,2012-05-08,0.17534712896859195,-0.06240768860320717,False,
GNRC,2012-10-01,0.16470081718318674,-0.038634681100506024,False,
GNRC,2012-10-31,0.16307803875783144,0.05159338410707752,True,6.0
GOOG,2008-04-18,0.1905726271190371,0.0709815097003942,False,
GOOGL,2008-04-18,0.19057254037346483,0.07098142984770635,False,
GPN,2008-10-03,0.1544085031139102,-0.212658011054361,False,
GRMN,2007-11-16,0.21297614788389607,0.07203825302683645,False,
GRMN,2009-08-05,0.1887416114544318,-0.014546880914603176,False,
GRMN,2026-02-18,0.15766430363731976,-0.06011389549024072,False,
GS,2008-09-19,0.3195368669636043,-0.3768859882039321,False,
HAL,2002-02-15,0.1916782056958024,-0.005046354215962247,False,
HAL,2008-10-20,0.2031765126065137,-0.12152968370146379,False,
HAL,2020-03-10,0.164416940652657,-0.2781874957327662,False,
HAL,2020-11-09,0.156352129239808,0.16830952709710637,False,
HBAN,2008-06-20,0.15953334006476982,-0.053691258654789686,False,
HBAN,2008-09-19,0.21428569112610707,-0.42039222209857874,False,
HBAN,2009-02-09,0.19915214566586137,-0.5477032536076799,False,
HBAN,2009-04-09,0.16374252767891795,0.30150812934426,True,2.0
HBAN,2023-03-14,0.1708632435102173,-0.14477180323589955,False,
HCA,2022-07-22,0.15829238265021073,0.04228374537052622,False,
HIG,2008-10-03,0.15669546686033642,-0.037036723703734224,True,9.0
HIG,2008-11-24,0.15353470466101604,0.21274337069506394,True,4.0
HIG,2009-02-23,0.20029485531816826,-0.19057029882618684,False,
HIG,2009-04-08,0.26745554476400657,0.015873096523432353,False,
HLT,2020-11-09,0.21057742296950854,-0.07794287965689659,False,
HOOD,2021-08-04,0.16346157373055958,-0.10045915783395537,False,
