gold,avgo,lly,cagr,vol,sharpe,mdd,calmar,label
70,5,25,0.14434031001185343,0.14868816414800926,0.9827566324181433,-0.28860010761980154,0.5001394878272384,Gold70/AVGO5/LLY25
70,10,20,0.1524618386305867,0.1498772927062304,1.0234253314768744,-0.28768969264845895,0.5299523845537516,Gold70/AVGO10/LLY20
70,15,15,0.1620025128942284,0.15406394772926768,1.0533342573843951,-0.28423220545289407,0.5699653655928767,Gold70/AVGO15/LLY15
70,20,10,0.17104671763690416,0.16069375481317608,1.0646837625497756,-0.2932845866985702,0.5832107290817203,Gold70/AVGO20/LLY10
70,25,5,0.1785284917631278,0.17102387597197066,1.047691241950883,-0.2972571465536326,0.6005860374862907,Gold70/AVGO25/LLY5
70,30,0,0.18586947932793008,0.1812190697592347,1.0329711959450925,-0.297348469062228,0.6250897471042032,Gold70/AVGO30/LLY0
75,0,25,0.13038603316780661,0.15236178797573932,0.882063817928178,-0.2931229528945995,0.4448168656880669,Gold75/AVGO0/LLY25
75,5,20,0.13937781566804475,0.15157944492629263,0.938187429218343,-0.2871523514443495,0.4853793290111934,Gold75/AVGO5/LLY20
75,10,15,0.14901700581758015,0.154369345346986,0.9786679317295646,-0.28440796529637646,0.5239551067505869,Gold75/AVGO10/LLY15
75,15,10,0.15854537765029608,0.15959770173330218,1.0035613331883957,-0.29098109707866054,0.5448648700621151,Gold75/AVGO15/LLY10
75,20,5,0.16524996212360454,0.16819346289121906,0.995002484923617,-0.2972631021455208,0.5559047218807157,Gold75/AVGO20/LLY5
75,25,0,0.17293737560818823,0.17618287431279644,0.9950602439359686,-0.297348469062228,0.5815983386549621,Gold75/AVGO25/LLY0
80,0,20,0.12649006608024815,0.15523587833379393,0.8463175920112521,-0.29658521703834173,0.4264881012727477,Gold80/AVGO0/LLY20
80,5,15,0.1343701020462449,0.15608829205249955,0.8872800294220257,-0.2859940092210826,0.46983537316815777,Gold80/AVGO5/LLY15
80,10,10,0.1447686225440865,0.1596517525829883,0.9282479634809626,-0.2860657138330416,0.5060677164149031,Gold80/AVGO10/LLY10
80,15,5,0.15377985055059473,0.16714078733976748,0.940939944412944,-0.2972683285069945,0.5173099042300984,Gold80/AVGO15/LLY5
80,20,0,0.15951441619464712,0.17365778616506006,0.9406273434384935,-0.297348469062228,0.53645615428161,Gold80/AVGO20/LLY0
85,0,15,0.12213980021855364,0.16114761040552883,0.7970529433665677,-0.296833784491894,0.41147540003785876,Gold85/AVGO0/LLY15
85,5,10,0.12985192927728129,0.16257647766025163,0.8336562047578074,-0.2970589086438852,0.4371251812311343,Gold85/AVGO5/LLY10
85,10,5,0.13868603467040308,0.16804036604306666,0.8583366256411203,-0.2972729518468144,0.4665275929371078,Gold85/AVGO10/LLY5
85,15,0,0.15006705759085692,0.17340778449196678,0.8944935320097857,-0.297348469062228,0.5046841440419572,Gold85/AVGO15/LLY0
90,0,10,0.11808854936300794,0.16729027834512372,0.7521758966011363,-0.33044150951973467,0.35736596632377826,Gold90/AVGO0/LLY10
90,5,5,0.12663329162151382,0.1701730736898075,0.7870801971357111,-0.29852286022864455,0.42419964596521315,Gold90/AVGO5/LLY5
90,10,0,0.13344147120909788,0.17428841620120794,0.807195490949781,-0.3001650185117845,0.4445603683956895,Gold90/AVGO10/LLY0
95,0,5,0.11062705721054966,0.17668853542599486,0.6833721163712533,-0.4255790123056254,0.2599448140339776,Gold95/AVGO0/LLY5
95,5,0,0.1219113354734378,0.17633648544009742,0.7417931853878609,-0.34887075318628646,0.3494455593081511,Gold95/AVGO5/LLY0
100,0,0,0.10654610906930428,0.18228303242974475,0.647702029966795,-0.44363844125895263,0.24016428505823081,Gold100/AVGO0/LLY0
